Open,High,Low,Close,Adj Close,Volume
87.55000305175781,87.58000183105469,87.0199966430664,87.2699966430664,79.9117202758789,29177500
87.2699966430664,87.3499984741211,86.62000274658203,86.63999938964844,79.33484649658203,35723700
86.66000366210938,86.76000213623047,86.0,86.31999969482422,79.04180908203125,32073100
86.72000122070312,87.25,86.55999755859375,87.12000274658203,79.77438354492188,25860600
87.13999938964844,87.55000305175781,86.94999694824219,87.30999755859375,79.94834899902344,27197400
87.62999725341797,87.63999938964844,86.72000122070312,87.0199966430664,79.68280029296875,23674700
87.2300033569336,87.4000015258789,86.58000183105469,87.30000305175781,79.93920135498047,38008900
87.18000030517578,87.4800033569336,85.68000030517578,86.01000213623047,78.75798797607422,48842300
86.30000305175781,87.72000122070312,86.30000305175781,87.6500015258789,80.25969696044922,37178900
88.02999877929688,88.54000091552734,87.94000244140625,88.37000274658203,80.91899108886719,39835600
88.30000305175781,88.51000213623047,88.16000366210938,88.37999725341797,80.9281234741211,31630100
88.11000061035156,88.37000274658203,87.66999816894531,87.87999725341797,80.4703140258789,36895800
88.44000244140625,88.58999633789062,87.80999755859375,88.55000305175781,81.08379364013672,26412700
88.77999877929688,89.0,88.5199966430664,88.77999877929688,81.29441833496094,29376900
88.51000213623047,88.5199966430664,87.86000061035156,88.4800033569336,81.01968383789062,35011900
88.05000305175781,88.18000030517578,86.70999908447266,86.73999786376953,79.42643737792969,63974600
86.73999786376953,86.88999938964844,85.25,85.9000015258789,78.65723419189453,63519300
85.5,85.94000244140625,85.30999755859375,85.8499984741211,78.61146545410156,44378800
85.11000061035156,85.73999786376953,84.76000213623047,84.93000030517578,77.76900482177734,51939300
85.97000122070312,86.80000305175781,85.87999725341797,86.5,79.20664978027344,65833600
85.54000091552734,86.68000030517578,85.44999694824219,86.2699966430664,78.99606323242188,45187000
86.11000061035156,86.5,84.06999969482422,84.29000091552734,77.18299102783203,65596900
84.72000122070312,85.25,84.45999908447266,84.91000366210938,77.75072479248047,37675500
84.62999725341797,84.98999786376953,83.73999786376953,84.69000244140625,77.54925537109375,41721800
84.94000244140625,85.87999725341797,84.91999816894531,85.7699966430664,78.53820037841797,32308600
86.25,87.36000061035156,86.0,87.30000305175781,79.93920135498047,38359400
87.2699966430664,87.83999633789062,87.20999908447266,87.80000305175781,80.39701843261719,30205400
87.98999786376953,88.97000122070312,87.88999938964844,88.80000305175781,81.31272888183594,38635500
88.9800033569336,89.16999816894531,88.69999694824219,88.97000122070312,81.46839904785156,32507200
88.31999969482422,89.69999694824219,88.30000305175781,89.62999725341797,82.07271575927734,40454500
89.5999984741211,90.01000213623047,89.33000183105469,89.80999755859375,82.237548828125,33212400
89.95999908447266,90.41999816894531,89.73999786376953,90.25,82.64047241210938,29546600
90.08000183105469,90.29000091552734,89.44999694824219,89.62999725341797,82.07271575927734,41749900
89.69000244140625,90.22000122070312,89.30999755859375,90.05000305175781,82.45733642578125,41814800
90.33999633789062,90.47000122070312,89.81999969482422,89.93000030517578,82.3474349975586,31192200
90.13999938964844,90.81999969482422,90.04000091552734,90.41000366210938,82.78697967529297,31500400
90.54000091552734,90.72000122070312,90.0199966430664,90.30999755859375,82.69541931152344,26771700
90.55000305175781,90.83999633789062,89.87000274658203,90.2300033569336,82.62215423583984,42953700
89.87000274658203,90.52999877929688,89.7300033569336,90.44000244140625,83.1582260131836,28742400
90.41999816894531,90.95999908447266,89.54000091552734,90.33999633789062,83.06623840332031,48609800
89.48999786376953,89.91000366210938,88.87000274658203,89.66999816894531,82.4501724243164,38885700
90.6500015258789,90.9800033569336,90.55999755859375,90.80999755859375,83.49840545654297,33189000
90.95999908447266,91.22000122070312,90.7699966430664,91.05999755859375,83.72827911376953,27203300
91.2699966430664,91.33999633789062,90.6500015258789,90.9800033569336,83.65472412109375,24063900
91.2699966430664,91.36000061035156,90.06999969482422,90.52999877929688,83.24097442626953,31167800
90.4800033569336,90.66000366210938,90.02999877929688,90.61000061035156,83.31452941894531,18131700
90.83000183105469,91.05999755859375,89.94999694824219,90.22000122070312,82.95594024658203,27484300
89.80999755859375,90.61000061035156,89.4800033569336,90.55999755859375,83.2685546875,27977200
90.9000015258789,90.93000030517578,88.87000274658203,89.27999877929688,82.09159088134766,48542000
88.98999786376953,89.37999725341797,88.62999725341797,88.66999816894531,81.53071594238281,38732300
89.23999786376953,89.91000366210938,89.19000244140625,89.44999694824219,82.24789428710938,28467200
89.55999755859375,90.63999938964844,89.52999877929688,90.52999877929688,83.24097442626953,31250200
90.55999755859375,90.66000366210938,89.44999694824219,90.04000091552734,82.7904052734375,40869400
89.76000213623047,90.55999755859375,89.58000183105469,90.29000091552734,83.02027130126953,31634500
90.5999984741211,90.6500015258789,88.83000183105469,89.0,82.02127838134766,62754000
89.31999969482422,89.38999938964844,87.41000366210938,88.22000122070312,81.30245971679688,77735300
88.68000030517578,89.25,87.7699966430664,88.51000213623047,81.56971740722656,41723300
88.94999694824219,89.1500015258789,87.36000061035156,87.37000274658203,80.51909637451172,40930400
87.25,87.63999938964844,86.4000015258789,86.87999725341797,80.06751251220703,64784500
87.16000366210938,88.01000213623047,86.80999755859375,87.05000305175781,80.2242202758789,39895100
87.7300033569336,88.26000213623047,87.62000274658203,87.66999816894531,80.79557800292969,33924300
88.0999984741211,89.2699966430664,87.70999908447266,89.20999908447266,82.21479797363281,38683800
89.58999633789062,89.68000030517578,89.04000091552734,89.44000244140625,82.42679595947266,34631600
89.52999877929688,89.68000030517578,88.22000122070312,88.7300033569336,81.77244567871094,30319100
