Open,High,Low,Close,Adj Close,Volume
183.97999572753906,184.07000732421875,182.47999572753906,182.9199981689453,152.1962432861328,119636900
183.22999572753906,183.60000610351562,182.6300048828125,182.88999938964844,152.17123413085938,81390600
183.49000549316406,183.55999755859375,182.0800018310547,182.36000061035156,151.73031616210938,108028200
183.08999633789062,183.7899932861328,182.9499969482422,183.47999572753906,152.66217041015625,86144200
183.4499969482422,183.8300018310547,182.88999938964844,183.52000427246094,152.6954345703125,96582300
184.11000061035156,184.1300048828125,182.8000030517578,183.63999938964844,152.7953643798828,90683400
183.9499969482422,184.22000122070312,183.00999450683594,184.13999938964844,153.2113494873047,102026400
183.6699981689453,184.17999267578125,181.33999633789062,181.69000244140625,151.17286682128906,149892000
182.2899932861328,183.77000427246094,181.9499969482422,183.6699981689453,152.8203125,105016100
184.10000610351562,184.94000244140625,183.7100067138672,184.66000366210938,153.64401245117188,98525800
184.27999877929688,184.66000366210938,183.8300018310547,184.4199981689453,153.44430541992188,72290600
184.10000610351562,184.4499969482422,183.32000732421875,183.63999938964844,152.7953643798828,107848700
184.6999969482422,184.77000427246094,183.0500030517578,184.17999267578125,153.24459838867188,88621200
184.49000549316406,184.57000732421875,183.91000366210938,184.3000030517578,153.34445190429688,61270900
183.3699951171875,183.39999389648438,181.82000732421875,182.7899932861328,152.08810424804688,132496900
181.60000610351562,181.66000366210938,178.8300018310547,178.88999938964844,148.84317016601562,208677100
179.05999755859375,179.52000427246094,177.1199951171875,178.00999450683594,148.1109619140625,180843100
178.13999938964844,179.3000030517578,178.1199951171875,179.07000732421875,148.99295043945312,110463200
177.5800018310547,178.5500030517578,176.8800048828125,177.35000610351562,147.56185913085938,216597300
178.8300018310547,179.80999755859375,178.25999450683594,179.22999572753906,149.1259765625,118938100
177.00999450683594,179.2899932861328,176.9199981689453,178.17999267578125,148.25238037109375,194677900
177.97000122070312,178.3699951171875,173.8300018310547,174.1699981689453,144.9159393310547,254837100
174.9499969482422,175.83999633789062,174.11000061035156,175.38999938964844,145.9310302734375,165012400
174.77999877929688,175.55999755859375,173.7100067138672,175.1699981689453,145.74794006347656,164230500
175.5800018310547,177.47999572753906,175.22000122070312,177.47999572753906,147.66995239257812,132877600
178.30999755859375,179.8699951171875,177.72999572753906,179.67999267578125,149.5004425048828,170787200
179.6999969482422,180.07000732421875,179.2100067138672,180.00999450683594,149.77503967285156,92218800
180.16000366210938,182.44000244140625,180.0399932861328,181.97999572753906,151.4141387939453,117814100
182.25,182.8300018310547,181.7100067138672,182.07000732421875,151.48907470703125,94717700
180.83999633789062,183.1999969482422,180.8300018310547,183.00999450683594,152.27113342285156,100542200
182.83999633789062,184.36000061035156,182.6699981689453,184.02000427246094,153.11148071289062,96498400
184.17999267578125,184.49000549316406,183.64999389648438,184.24000549316406,153.29461669921875,80460900
183.75999450683594,184.9499969482422,182.8699951171875,183.02000427246094,152.2794647216797,126524300
183.27000427246094,184.52000427246094,182.60000610351562,184.10000610351562,153.17803955078125,104998100
184.4499969482422,184.88999938964844,183.8000030517578,183.88999938964844,153.00335693359375,118116400
184.27999877929688,186.14999389648438,184.1999969482422,184.91000366210938,153.85203552246094,114063900
185.05999755859375,185.58999633789062,184.22999572753906,184.83999633789062,153.79373168945312,117085000
185.11000061035156,185.60000610351562,184.3300018310547,184.85000610351562,153.80206298828125,98677200
184.5800018310547,185.8699951171875,184.3699951171875,185.82000732421875,154.60916137695312,93880800
185.7899932861328,187.14999389648438,185.0500030517578,186.2899932861328,155.000244140625,150842000
184.64999389648438,185.4499969482422,183.75,184.97999572753906,153.9102325439453,167748500
186.7899932861328,187.97999572753906,186.75,187.5800018310547,156.07357788085938,167545900
187.74000549316406,188.07000732421875,187.4499969482422,187.75,156.21499633789062,88376900
188.2100067138672,188.61000061035156,187.77999877929688,188.17999267578125,156.57273864746094,82516500
188.9600067138672,188.9600067138672,187.42999267578125,188.25999450683594,156.6393585205078,114513500
187.97000122070312,188.22999572753906,187.0800018310547,188.16000366210938,156.55615234375,74939200
188.44000244140625,188.7100067138672,186.8000030517578,187.22999572753906,155.78233337402344,99009100
186.32000732421875,187.35000610351562,185.89999389648438,187.27999877929688,155.82391357421875,104824400
187.83999633789062,187.99000549316406,184.66000366210938,185.17999267578125,154.07667541503906,155014300
184.85000610351562,185.8000030517578,184.44000244140625,184.66000366210938,153.64401245117188,153919600
185.58999633789062,186.77000427246094,185.50999450683594,186.3300018310547,155.03350830078125,98359500
186.7100067138672,187.91000366210938,186.50999450683594,187.66000366210938,156.14015197753906,101804600
187.67999267578125,187.94000244140625,185.47000122070312,186.66000366210938,155.3080596923828,176267300
186.25,187.88999938964844,185.9199981689453,187.75,156.21499633789062,117241000
187.7100067138672,189.02000427246094,186.02999877929688,186.1999969482422,155.6090850830078,163128000
186.83999633789062,187.07000732421875,184.6199951171875,185.42999267578125,154.96556091308594,121411000
186.3699951171875,186.94000244140625,185.27000427246094,186.30999755859375,155.7010040283203,103852000
187.0399932861328,187.33999633789062,184.9199981689453,184.97000122070312,154.58116149902344,119843000
184.75,185.33999633789062,183.89999389648438,184.5800018310547,154.25521850585938,142383000
185.11000061035156,186.4199981689453,185.0,185.49000549316406,155.0158233642578,101642000
186.6699981689453,187.3000030517578,185.52000427246094,187.00999450683594,156.28599548339844,99745000
187.6199951171875,188.36000061035156,187.0,188.25,157.32229614257812,89193000
188.49000549316406,189.1300048828125,188.13999938964844,188.8800048828125,157.8488311767578,78774000
189.1699981689453,189.22000122070312,188.0500030517578,188.6300048828125,157.63987731933594,77435000
